influencer_id,constituency_id,name,category,sub_category,influence_level,influence_score,reach_estimate,location_ward,location_mandal,contact_phone,contact_email,political_leaning,engagement_history,key_issues,relationship_strength,last_interaction_date,next_followup_date,notes,added_by,verified,created_at,updated_at
4af32bf8-008c-486f-81be-ea89b1dce823,PC13,Influencer_49_PC13,business,business_local,high,79,586,Miryalaguda,Huzurnagar,+918954259790,influencer49@example.com,unknown,"[{""date"": ""2025-05-02"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-01-08"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Infrastructure""]",weak,2025-06-02,2025-08-06,,coordinator_1,False,2025-07-02 08:55:00,2025-07-29 08:55:00
0e4562e8-04c6-4787-9552-94684ea9dc87,PC13,Influencer_50_PC13,women,,low,82,23239,Munugode,Kodad,+918369809524,influencer50@example.com,unknown,"[{""date"": ""2025-09-01"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-14"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-11"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-07-29"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Infrastructure"", ""Employment"", ""Employment""]",weak,2025-08-09,2025-11-23,Key influencer in women sector,coordinator_4,True,2025-10-15 00:00:00,2025-10-28 00:00:00
64de6feb-8b0c-41fc-b7d5-4226b06ddab7,PC13,Influencer_51_PC13,community,,high,50,34821,Munugode,Munugode,+919429551216,influencer51@example.com,unknown,"[{""date"": ""2025-04-06"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-02-19"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-05-23"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Education"", ""Healthcare""]",moderate,2025-05-06,2025-09-14,,coordinator_1,True,2025-07-22 09:53:00,2025-08-15 09:53:00
5f104f06-581f-489c-a92f-b9a6dcd7b587,PC13,Influencer_52_PC13,community,community_local,medium,72,34960,Devarakonda,Devarakonda,+917135062678,influencer52@example.com,opposition,"[{""date"": ""2025-01-04"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-02-01"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-02-04"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Education"", ""Education""]",moderate,2025-03-26,2025-06-13,,coordinator_4,False,2025-05-22 08:46:00,2025-06-02 08:46:00
4ed5457b-f1e8-443d-8ed7-ecae4f9b7830,PC13,Influencer_53_PC13,youth,,medium,63,24467,Devarakonda,Miryalaguda,+917309523360,influencer53@example.com,unknown,"[{""date"": ""2024-11-04"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-14"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-10"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Education"", ""Healthcare""]",none,2025-04-23,2025-06-02,,coordinator_2,True,2025-04-24 18:25:00,2025-04-30 18:25:00
c303c9c7-6945-403b-8c94-51552a306a1b,PC13,Influencer_54_PC13,community,,high,80,49402,Huzurnagar,Nalgonda,+918477560357,influencer54@example.com,favorable,"[{""date"": ""2024-11-06"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Employment"", ""Education"", ""Healthcare""]",moderate,2024-11-21,,,coordinator_2,False,2025-02-08 05:27:00,2025-02-14 05:27:00
8b948c4d-35e3-4ee0-ac19-00ea8acfa2bf,PC13,Influencer_55_PC13,business,,high,72,48125,Devarakonda,Kodad,+919510041743,influencer55@example.com,favorable,"[{""date"": ""2025-11-02"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Healthcare""]",strong,2025-10-09,2026-01-09,,coordinator_2,False,2025-12-26 16:02:00,2025-12-31 16:02:00
3824d7eb-2f9c-468c-86db-c0ca44a50c8c,PC13,Influencer_56_PC13,youth,youth_local,low,40,4124,Huzurnagar,Nalgonda,+918023925172,influencer56@example.com,favorable,"[{""date"": ""2025-09-12"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-05"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Healthcare"", ""Education""]",moderate,2025-10-14,2026-01-01,Key influencer in youth sector,coordinator_3,True,2025-11-15 23:38:00,2025-12-06 23:38:00
21ee01ac-7da3-42ac-bb50-872d4f842eb8,PC13,Influencer_57_PC13,media,media_local,high,73,7553,Munugode,Miryalaguda,+917242235302,influencer57@example.com,favorable,"[{""date"": ""2024-10-11"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-11"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2024-12-25"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2024-09-10"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Education"", ""Education""]",none,2024-11-30,2025-03-30,,coordinator_5,False,2025-02-14 08:29:00,2025-03-10 08:29:00
fa3cbaeb-f7ef-4997-9103-c8a870c74116,PC13,Influencer_58_PC13,religious,religious_local,low,97,22475,Nakrekal,Devarakonda,+917163488781,influencer58@example.com,neutral,"[{""date"": ""2024-12-03"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Employment"", ""Employment""]",moderate,2025-03-02,,,coordinator_1,False,2025-04-26 17:56:00,2025-05-22 17:56:00
26ebf4e0-1d81-487d-a9e0-792b63e5c2f8,PC13,Influencer_59_PC13,community,community_local,medium,92,29497,Munugode,Munugode,+917837907478,influencer59@example.com,neutral,"[{""date"": ""2025-06-05"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-26"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-06-03"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-08-02"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Education"", ""Employment"", ""Education"", ""Education""]",weak,2025-07-28,,,coordinator_4,False,2025-09-13 17:39:00,2025-09-19 17:39:00
d371bd67-e22f-4c66-9650-b838b2d71880,PC14,Influencer_1_PC14,religious,religious_local,high,97,8855,Bhongir,Nakrekal,+919493499974,influencer1@example.com,favorable,"[{""date"": ""2025-05-18"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-15"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Education"", ""Healthcare""]",none,2025-06-18,,,coordinator_5,False,2025-09-10 02:52:00,2025-09-12 02:52:00
3043304c-2317-4346-9be5-7be8e0b8b13b,PC14,Influencer_2_PC14,business,business_local,medium,98,48396,Alair,Alair,+919167897908,influencer2@example.com,unknown,"[{""date"": ""2025-03-22"", ""event"": ""Event"", ""outcome"": ""Positive""}]","[""Education"", ""Education"", ""Education""]",weak,2025-09-05,2025-11-01,,coordinator_3,False,2025-09-07 07:29:00,2025-09-15 07:29:00
3c996acb-52da-4beb-8aa4-a707df108ef9,PC14,Influencer_3_PC14,youth,youth_local,medium,87,3165,Alair,Jangaon,+919699537804,influencer3@example.com,neutral,"[{""date"": ""2024-11-21"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-29"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Healthcare"", ""Employment"", ""Healthcare""]",moderate,2025-03-01,2025-06-23,Key influencer in youth sector,coordinator_4,False,2025-04-30 15:51:00,2025-05-18 15:51:00
6fe2f179-85ca-4062-a1ae-1f70b81f3391,PC14,Influencer_4_PC14,business,business_local,low,64,16129,Thungathurthi,Thungathurthi,+917508891421,influencer4@example.com,unknown,"[{""date"": ""2024-09-23"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2024-10-16"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-09-26"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2024-12-06"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Education"", ""Employment"", ""Infrastructure""]",weak,2025-01-12,,Key influencer in business sector,coordinator_4,True,2025-03-05 22:57:00,2025-04-01 22:57:00
4a5774a5-ca19-4017-a68b-6b2e693a31c3,PC14,Influencer_5_PC14,media,,high,42,46332,Alair,Bhongir,+919655278757,influencer5@example.com,neutral,"[{""date"": ""2025-04-08"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-07-02"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-04-23"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-05-05"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Education"", ""Healthcare"", ""Healthcare""]",moderate,2025-06-20,,,coordinator_3,False,2025-08-18 17:12:00,2025-09-17 17:12:00
bd7942e0-ce1f-4cc0-9ecd-717bc170c5b0,PC14,Influencer_6_PC14,business,business_local,low,99,46158,Thungathurthi,Nakrekal,+918733627957,influencer6@example.com,unknown,"[{""date"": ""2025-05-02"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-23"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-05-08"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-06-24"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Employment"", ""Employment""]",none,2025-07-12,2025-10-12,Key influencer in business sector,coordinator_3,False,2025-09-11 07:49:00,2025-09-14 07:49:00
13899765-59fe-43b5-86f0-d072087c181a,PC14,Influencer_7_PC14,community,community_local,low,93,4042,Bhongir,Nakrekal,+917532499265,influencer7@example.com,favorable,"[{""date"": ""2024-12-08"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Healthcare""]",strong,2025-02-04,2025-02-28,,coordinator_5,False,2025-02-09 19:37:00,2025-02-20 19:37:00
a17df71b-8fb0-44ae-ba7f-7dd04f40f329,PC14,Influencer_8_PC14,community,community_local,high,59,25691,Ghanpur,Husnabad,+918932550494,influencer8@example.com,unknown,"[{""date"": ""2025-06-16"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-06-29"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-03-10"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-07-23"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Education"", ""Employment""]",moderate,2025-06-30,2025-10-11,Key influencer in community sector,coordinator_2,True,2025-09-06 13:56:00,2025-09-17 13:56:00
8f39480c-aece-435a-9593-06aa8e00dd98,PC14,Influencer_9_PC14,women,,high,98,9726,Ghanpur,Bhongir,+919768939882,influencer9@example.com,opposition,"[{""date"": ""2025-01-24"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Employment"", ""Employment"", ""Education"", ""Healthcare""]",weak,2025-05-18,2025-07-23,,coordinator_5,True,2025-06-10 01:42:00,2025-06-19 01:42:00
1d878964-e456-4091-8a42-c9be74380d85,PC14,Influencer_10_PC14,women,women_local,medium,79,39750,Thungathurthi,Jangaon,+919386933828,influencer10@example.com,neutral,"[{""date"": ""2025-04-10"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-20"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-04-27"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-04-19"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure""]",strong,2025-08-10,2025-10-02,Key influencer in women sector,coordinator_1,True,2025-09-18 19:00:00,2025-09-29 19:00:00
965a5fbb-28df-4986-9d5f-79b547049ba4,PC14,Influencer_11_PC14,religious,,low,64,8936,Nakrekal,Husnabad,+918731398507,influencer11@example.com,neutral,"[{""date"": ""2025-06-30"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}]","[""Education"", ""Infrastructure""]",weak,2025-10-30,2025-12-18,,coordinator_3,False,2025-11-04 03:34:00,2025-11-06 03:34:00
ea69391a-7bd2-4a10-8551-2844591371f8,PC14,Influencer_12_PC14,media,,low,96,4373,Ghanpur,Bhongir,+917168769872,influencer12@example.com,favorable,"[{""date"": ""2025-07-10"", ""event"": ""Meeting"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Employment"", ""Infrastructure""]",moderate,2025-10-03,,,coordinator_3,True,2025-11-10 13:30:00,2025-12-04 13:30:00
ffad4148-ff1a-429c-a575-925e5e37142c,PC14,Influencer_13_PC14,religious,religious_local,low,52,28170,Alair,Ghanpur,+918240185602,influencer13@example.com,opposition,"[{""date"": ""2024-11-20"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-12-19"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2024-11-26"", ""event"": ""Event"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Healthcare"", ""Healthcare""]",moderate,2024-12-18,2025-03-09,,coordinator_1,False,2025-01-29 21:38:00,2025-02-01 21:38:00
46f32185-5600-4d3c-8ed8-5319a1b34f07,PC14,Influencer_14_PC14,media,media_local,low,80,10891,Thungathurthi,Nakrekal,+918351836082,influencer14@example.com,favorable,"[{""date"": ""2025-07-24"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-05-23"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-27"", ""event"": ""Meeting"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Employment"", ""Education"", ""Healthcare""]",none,2025-09-08,2026-01-01,Key influencer in media sector,coordinator_2,False,2025-11-16 00:08:00,2025-11-30 00:08:00
f18156a9-d5bf-4073-97cf-f5c089fb7228,PC14,Influencer_15_PC14,business,,high,67,17637,Husnabad,Bhongir,+919526334539,influencer15@example.com,unknown,"[{""date"": ""2025-06-29"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-18"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Infrastructure"", ""Infrastructure""]",strong,2025-07-25,2025-10-11,Key influencer in business sector,coordinator_5,False,2025-09-08 00:34:00,2025-09-29 00:34:00
301083e3-b3f0-409f-aa4d-f748e13132a9,PC14,Influencer_16_PC14,community,,high,43,22254,Husnabad,Ghanpur,+918848426638,influencer16@example.com,opposition,"[{""date"": ""2024-12-02"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2024-09-03"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-21"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Education""]",weak,2024-12-15,2025-04-07,Key influencer in community sector,coordinator_5,False,2025-03-01 06:11:00,2025-03-14 06:11:00
06313a14-1bc1-444a-bd51-c1900bcfe448,PC14,Influencer_17_PC14,media,,medium,59,19796,Ghanpur,Thungathurthi,+918650560133,influencer17@example.com,unknown,"[{""date"": ""2025-10-04"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-10-31"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-13"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Infrastructure""]",strong,2025-09-23,2025-12-23,,coordinator_3,False,2025-12-01 11:09:00,2025-12-24 11:09:00
6a91d5e0-b536-44c2-bd4e-434f7b25effa,PC14,Influencer_18_PC14,business,business_local,low,64,39257,Nakrekal,Bhongir,+917750853091,influencer18@example.com,favorable,"[{""date"": ""2025-07-25"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-09-17"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Infrastructure""]",moderate,2025-10-14,2026-02-10,Key influencer in business sector,coordinator_2,False,2025-12-27 23:04:00,2026-01-10 23:04:00
12a4db0c-c08d-4ab9-9fe6-1613b1024ba2,PC14,Influencer_19_PC14,media,,medium,90,3143,Ghanpur,Nakrekal,+919951489056,influencer19@example.com,neutral,"[{""date"": ""2024-11-10"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-08-31"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Employment""]",strong,2024-11-29,,Key influencer in media sector,coordinator_4,False,2025-01-08 02:28:00,2025-01-26 02:28:00
cb5b9a60-bd69-4255-93c4-55a6c61612fe,PC14,Influencer_20_PC14,business,,high,45,18429,Bhongir,Thungathurthi,+917099163830,influencer20@example.com,favorable,"[{""date"": ""2025-02-08"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2024-12-29"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-02-08"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-01-04"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Education""]",moderate,2025-03-31,2025-05-27,,coordinator_5,True,2025-05-11 20:26:00,2025-05-23 20:26:00
7223bba4-1f75-4f0a-bc62-52cab6615ac0,PC14,Influencer_21_PC14,business,business_local,low,91,8806,Nakrekal,Alair,+918714333812,influencer21@example.com,unknown,"[{""date"": ""2024-09-16"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2024-09-13"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2024-10-12"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2024-08-05"", ""event"": ""Meeting"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure"", ""Employment""]",strong,2025-01-16,,,coordinator_3,True,2025-01-23 20:52:00,2025-02-22 20:52:00
9ce54aba-6604-46d1-a0b2-7a28088f6284,PC14,Influencer_22_PC14,youth,youth_local,medium,98,44346,Alair,Husnabad,+919493791166,influencer22@example.com,unknown,"[{""date"": ""2025-05-22"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-25"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-11"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-07-29"", ""event"": ""Meeting"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Employment"", ""Education"", ""Healthcare""]",weak,2025-09-30,2025-12-27,Key influencer in youth sector,coordinator_5,True,2025-11-07 09:19:00,2025-11-12 09:19:00
e327d0db-c5a9-4894-be79-3ee73eef79d9,PC14,Influencer_23_PC14,youth,youth_local,medium,55,6968,Ghanpur,Nakrekal,+919311009819,influencer23@example.com,opposition,"[{""date"": ""2025-04-02"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Infrastructure"", ""Employment""]",none,2025-03-20,2025-06-04,Key influencer in youth sector,coordinator_5,True,2025-05-15 14:24:00,2025-05-18 14:24:00
df1804e8-ad22-45d2-b2d7-a2dfe108bbac,PC14,Influencer_24_PC14,youth,,high,96,29327,Alair,Jangaon,+919892105775,influencer24@example.com,favorable,"[{""date"": ""2025-08-12"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-08-22"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-10-20"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-08-31"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Education""]",moderate,2025-11-15,2026-01-11,,coordinator_4,False,2025-12-11 00:34:00,2025-12-20 00:34:00
078923e3-6cf8-4bb1-a50c-7980dcd6dae7,PC14,Influencer_25_PC14,media,,high,59,15446,Thungathurthi,Thungathurthi,+919655632974,influencer25@example.com,favorable,"[{""date"": ""2025-06-02"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-04-03"", ""event"": ""Event"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Infrastructure"", ""Infrastructure""]",strong,2025-08-26,2025-10-09,,coordinator_5,False,2025-09-06 00:33:00,2025-10-02 00:33:00
443803c2-32b8-4616-b9e4-6828f891cac6,PC14,Influencer_26_PC14,media,,high,80,40991,Ghanpur,Jangaon,+918428667799,influencer26@example.com,neutral,"[{""date"": ""2025-02-05"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-04-07"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Employment"", ""Employment"", ""Healthcare""]",strong,2025-05-12,2025-07-17,,coordinator_4,True,2025-06-20 11:09:00,2025-07-17 11:09:00
337d15e3-073a-45e2-ab91-071a64fe6208,PC14,Influencer_27_PC14,youth,youth_local,medium,44,9832,Alair,Nakrekal,+919373190598,influencer27@example.com,favorable,"[{""date"": ""2025-04-10"", ""event"": ""Event"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Infrastructure"", ""Healthcare"", ""Healthcare""]",none,2025-07-20,2025-09-29,,coordinator_2,True,2025-09-10 06:42:00,2025-09-27 06:42:00
ed06a905-7888-4afe-b129-f0ed65dbd527,PC14,Influencer_28_PC14,women,,high,47,11705,Bhongir,Husnabad,+919005054487,influencer28@example.com,unknown,"[{""date"": ""2025-10-14"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-10-28"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-08-17"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-08-01"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Education"", ""Employment"", ""Education""]",none,2025-10-15,,Key influencer in women sector,coordinator_3,True,2025-12-04 10:56:00,2025-12-08 10:56:00
17bcf253-f8be-4323-9638-d21c8549e911,PC14,Influencer_29_PC14,community,community_local,medium,45,35895,Alair,Bhongir,+917847151089,influencer29@example.com,opposition,"[{""date"": ""2025-05-02"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-04-19"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-05"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Healthcare""]",none,2025-09-05,2025-11-19,,coordinator_2,True,2025-10-10 00:34:00,2025-10-27 00:34:00
04365306-b7e9-4a45-8d76-f6bebe6956be,PC14,Influencer_30_PC14,women,,medium,90,17803,Alair,Alair,+919575391667,influencer30@example.com,favorable,"[{""date"": ""2025-06-28"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Healthcare""]",moderate,2025-09-28,,Key influencer in women sector,coordinator_1,False,2025-11-01 20:50:00,2025-11-16 20:50:00
11e155e5-075f-4a16-88cc-e43b105512e3,PC14,Influencer_31_PC14,women,women_local,high,94,15834,Alair,Nakrekal,+917102215713,influencer31@example.com,neutral,"[{""date"": ""2025-07-10"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-07-07"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Healthcare"", ""Employment"", ""Infrastructure""]",none,2025-10-13,2025-12-12,,coordinator_5,True,2025-11-15 06:29:00,2025-12-11 06:29:00
8a37335a-69f4-48b1-9404-ecb82497f6fe,PC14,Influencer_32_PC14,media,media_local,low,67,41838,Alair,Husnabad,+918839461250,influencer32@example.com,neutral,"[{""date"": ""2025-04-23"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-03-09"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Employment"", ""Education""]",moderate,2025-06-14,2025-08-03,,coordinator_2,True,2025-06-17 15:14:00,2025-07-07 15:14:00
a8f444c5-88d7-4bbe-8cf8-b3450afe93e2,PC14,Influencer_33_PC14,women,,low,61,20974,Alair,Bhongir,+918445738081,influencer33@example.com,unknown,"[{""date"": ""2024-10-12"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Education"", ""Healthcare""]",strong,2024-11-24,,,coordinator_3,False,2025-02-15 03:29:00,2025-03-15 03:29:00
b734e65b-0d65-453e-bad8-2e31ad47ea3a,PC14,Influencer_34_PC14,community,community_local,medium,88,19753,Thungathurthi,Alair,+919851503275,influencer34@example.com,neutral,"[{""date"": ""2025-03-29"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Employment"", ""Education"", ""Employment""]",weak,2025-04-28,2025-07-16,Key influencer in community sector,coordinator_5,True,2025-06-06 22:57:00,2025-06-28 22:57:00
961c64d2-991a-4ddc-95f8-6e02d1aeff69,PC14,Influencer_35_PC14,community,,medium,88,49175,Nakrekal,Ghanpur,+919698685605,influencer35@example.com,neutral,"[{""date"": ""2025-08-07"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-13"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-07-21"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Education"", ""Infrastructure""]",strong,2025-08-11,,Key influencer in community sector,coordinator_1,False,2025-11-03 22:59:00,2025-11-07 22:59:00
cd4c4c0b-f131-4268-a6a1-65cbeaaa1f55,PC14,Influencer_36_PC14,youth,youth_local,high,54,42903,Alair,Husnabad,+917077255175,influencer36@example.com,unknown,"[{""date"": ""2025-08-11"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-05-21"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-07-18"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Employment"", ""Healthcare"", ""Healthcare""]",none,2025-08-21,2025-11-27,Key influencer in youth sector,coordinator_4,False,2025-10-13 17:10:00,2025-10-14 17:10:00
e786991c-81fc-4cd7-b99e-eab0cc9394ef,PC14,Influencer_37_PC14,business,business_local,medium,98,31575,Nakrekal,Thungathurthi,+919295901779,influencer37@example.com,opposition,"[{""date"": ""2024-12-08"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-04"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2024-09-18"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Education"", ""Healthcare""]",strong,2025-01-24,,Key influencer in business sector,coordinator_2,False,2025-01-30 18:16:00,2025-02-08 18:16:00
3660464d-f81b-4a65-8d88-d3313eefc8d2,PC14,Influencer_38_PC14,women,,low,89,33408,Husnabad,Bhongir,+917652840331,influencer38@example.com,unknown,"[{""date"": ""2024-09-27"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2025-01-11"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-01-22"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2024-10-07"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Employment"", ""Infrastructure""]",weak,2025-01-22,,,coordinator_5,False,2025-02-22 06:55:00,2025-03-04 06:55:00
