escalation_id,constituency_id,original_issue_id,issue_type,issue_category,issue_description,escalation_level,escalation_reason,escalated_from,escalated_to,escalated_at,original_report_date,days_since_reported,sla_breached,sla_deadline,status,priority,complainant_name,complainant_contact,complainant_location,assigned_to,assigned_at,actions_taken,resolution_time_hours,resolution_notes,resolved_by,resolved_at,complainant_satisfied,satisfaction_score,feedback,root_cause,preventive_measures,created_at,updated_at
8a8479f5-dfe9-4d18-8345-be3c4be13bec,PC15,3a9dfbae-067d-4269-aaed-5cdd1cacce3e,complaint,infrastructure,Issue in Warangal requiring escalation,3,No action taken,officer_level_2,officer_level_2,2025-03-19 03:50:00,2025-03-07 11:50:00,12,False,2025-04-04 11:50:00,under_review,p0_critical,Complainant_799,+91-9038020456,Parkal,resolver_3,2025-03-19 08:50:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_10"", ""action_at"": ""2025-03-23T00:50:00"", ""notes"": ""Action notes 10""}, {""action"": ""Site inspection"", ""action_by"": ""officer_3"", ""action_at"": ""2025-03-21T05:50:00"", ""notes"": ""Action notes 100""}]",,,,,,,,,[],2025-03-19 03:50:00,2025-03-20 02:50:00
e1dfe79f-9879-46ee-bcea-d4d7e3393131,PC15,6620a651-cda2-40c3-be27-cc8c4108b515,emergency,electricity,Issue in Warangal requiring escalation,3,No action taken,officer_level_1,officer_level_2,2025-06-19 15:57:00,2025-06-06 17:57:00,13,True,2025-06-17 17:57:00,action_initiated,p0_critical,Complainant_280,+91-8004477650,Parkal,resolver_2,2025-06-20 14:57:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-06-20T06:57:00"", ""notes"": ""Action notes 35""}, {""action"": ""Site inspection"", ""action_by"": ""officer_1"", ""action_at"": ""2025-06-22T00:57:00"", ""notes"": ""Action notes 21""}, {""action"": ""Team deployed"", ""action_by"": ""officer_10"", ""action_at"": ""2025-06-20T13:57:00"", ""notes"": ""Action notes 83""}]",,,,,,,,,[],2025-06-19 15:57:00,2025-06-21 00:57:00
cc6b5766-e660-42a9-8f50-adc829f7a283,PC15,7872a06a-3a33-420e-96d9-c0b1429c9d9b,feedback,education,Issue in Warangal requiring escalation,3,Complex issue,officer_level_2,officer_level_3,2025-03-20 04:42:00,2025-03-04 15:42:00,16,False,2025-04-01 15:42:00,resolved,p3_low,Complainant_928,+91-9476009106,Warangal East,resolver_11,2025-03-20 14:42:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-03-24T05:42:00"", ""notes"": ""Action notes 38""}]",26.0,Issue resolved through coordination,resolver_7,2025-03-21 06:42:00,False,1.0,,Administrative delay,"[""Measure 1""]",2025-03-20 04:42:00,2025-03-21 06:42:00
f8efa6dc-83ff-4dcf-a751-d3c3157ea692,PC15,156e0d77-9b4f-48d7-a1a4-762d74280208,complaint,law_order,Issue in Warangal requiring escalation,3,Requires senior attention,officer_level_1,officer_level_4,2025-09-21 14:56:00,2025-09-14 08:56:00,7,False,2025-10-12 08:56:00,resolved,p0_critical,Complainant_807,+91-8931032781,Bhupalpally,resolver_1,2025-09-22 09:56:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_7"", ""action_at"": ""2025-09-24T01:56:00"", ""notes"": ""Action notes 87""}, {""action"": ""Site inspection"", ""action_by"": ""officer_6"", ""action_at"": ""2025-09-22T07:56:00"", ""notes"": ""Action notes 50""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_9"", ""action_at"": ""2025-09-23T15:56:00"", ""notes"": ""Action notes 79""}, {""action"": ""Team deployed"", ""action_by"": ""officer_3"", ""action_at"": ""2025-09-22T12:56:00"", ""notes"": ""Action notes 11""}]",163.0,Issue resolved through resource deployment,resolver_8,2025-09-28 09:56:00,False,3.0,,Resource shortage,"[""Measure 1"", ""Measure 2""]",2025-09-21 14:56:00,2025-09-28 09:56:00
3b90a4fd-68e0-424d-8ddb-22bd429f9f5f,PC15,b67556ba-24a6-41df-abae-1e81689f7e5d,feedback,healthcare,Issue in Warangal requiring escalation,1,Complex issue,officer_level_1,officer_level_3,2025-07-24 21:06:00,2025-07-21 09:06:00,3,False,2025-08-15 09:06:00,under_review,p2_medium,Complainant_341,+91-8694996206,Mulugu,resolver_2,2025-07-25 06:06:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_3"", ""action_at"": ""2025-07-25T07:06:00"", ""notes"": ""Action notes 96""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-27T20:06:00"", ""notes"": ""Action notes 86""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_4"", ""action_at"": ""2025-07-27T20:06:00"", ""notes"": ""Action notes 83""}, {""action"": ""Site inspection"", ""action_by"": ""officer_4"", ""action_at"": ""2025-07-28T22:06:00"", ""notes"": ""Action notes 68""}]",,,,,,,,,[],2025-07-24 21:06:00,2025-07-26 09:06:00
8cc80f9a-37d5-4e52-adc0-26d7fa7c4de7,PC15,045350ba-95ce-4583-8c8e-d7d104b8c467,grievance,water_supply,Issue in Warangal requiring escalation,2,SLA breach,officer_level_1,officer_level_2,2025-10-10 02:23:00,2025-09-30 19:23:00,10,False,2025-10-29 19:23:00,action_initiated,p2_medium,Complainant_849,+91-8348090832,Mulugu,resolver_6,2025-10-10 19:23:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-10-10T23:23:00"", ""notes"": ""Action notes 59""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-10-13T05:23:00"", ""notes"": ""Action notes 25""}]",,,,,,,,,[],2025-10-10 02:23:00,2025-10-11 20:23:00
41661e1b-3197-4a59-ac63-e71b86ca5a6b,PC15,d53c4e0a-f1c5-48df-972e-9bd864992b6f,emergency,infrastructure,Issue in Warangal requiring escalation,3,Complex issue,officer_level_3,officer_level_2,2025-07-06 07:35:00,2025-06-22 13:35:00,14,True,2025-07-05 13:35:00,closed,p2_medium,Complainant_731,+91-8548997552,Parkal,resolver_2,2025-07-06 11:35:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_1"", ""action_at"": ""2025-07-10T11:35:00"", ""notes"": ""Action notes 30""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-09T16:35:00"", ""notes"": ""Action notes 87""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_7"", ""action_at"": ""2025-07-08T22:35:00"", ""notes"": ""Action notes 47""}, {""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-07-07T22:35:00"", ""notes"": ""Action notes 34""}]",21.0,Issue resolved through coordination,resolver_4,2025-07-07 04:35:00,True,2.0,Feedback from complainant,Administrative delay,"[""Measure 1""]",2025-07-06 07:35:00,2025-07-07 04:35:00
fb4b595b-dbcc-4fbe-9ae4-94a0d5719975,PC15,6954ac0a-31fa-4c6b-89f5-e295fd4f3b99,grievance,healthcare,Issue in Warangal requiring escalation,2,VIP complaint,officer_level_3,officer_level_2,2025-12-06 10:11:00,2025-11-25 11:11:00,11,True,2025-12-02 11:11:00,action_initiated,p0_critical,Complainant_875,+91-9598708499,Mulugu,resolver_4,2025-12-07 07:11:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_8"", ""action_at"": ""2025-12-08T23:11:00"", ""notes"": ""Action notes 96""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_10"", ""action_at"": ""2025-12-07T07:11:00"", ""notes"": ""Action notes 46""}, {""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-12-07T20:11:00"", ""notes"": ""Action notes 23""}]",,,,,,,,,[],2025-12-06 10:11:00,2025-12-07 10:11:00
122c3164-3d45-4018-8a7c-2f9917d2a1f0,PC15,72f3fa88-6737-420a-b52c-9c403bd177ad,service_request,education,Issue in Warangal requiring escalation,2,SLA breach,officer_level_2,officer_level_2,2025-03-05 18:47:00,2025-02-18 09:47:00,15,False,2025-03-20 09:47:00,action_initiated,p0_critical,Complainant_60,+91-8402204201,Parkal,resolver_11,2025-03-06 02:47:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_3"", ""action_at"": ""2025-03-08T15:47:00"", ""notes"": ""Action notes 18""}]",,,,,,,,,[],2025-03-05 18:47:00,2025-03-07 07:47:00
d5937f8c-f93b-4a03-b4f9-fd3a67ea9459,PC15,c4002faa-ae6c-4610-9f54-2f2bba4a6a86,feedback,infrastructure,Issue in Warangal requiring escalation,1,SLA breach,officer_level_2,officer_level_2,2025-11-07 16:56:00,2025-10-23 14:56:00,15,True,2025-10-30 14:56:00,escalated,p1_high,Complainant_887,+91-8714163053,Warangal East,resolver_11,2025-11-08 13:56:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-11-09T00:56:00"", ""notes"": ""Action notes 55""}, {""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-11-09T20:56:00"", ""notes"": ""Action notes 31""}]",,,,,,,,,[],2025-11-07 16:56:00,2025-11-09 15:56:00
2b59eb02-3090-47e6-b02e-f03deb777a5d,PC15,6a25ef5d-c917-4576-8ed4-3ad24e5877c0,feedback,water_supply,Issue in Warangal requiring escalation,4,Complex issue,officer_level_3,officer_level_2,2025-02-19 06:30:00,2025-02-13 17:30:00,6,False,2025-02-27 17:30:00,under_review,p3_low,Complainant_533,+91-9805477715,Warangal East,resolver_11,2025-02-19 19:30:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_6"", ""action_at"": ""2025-02-22T02:30:00"", ""notes"": ""Action notes 37""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_3"", ""action_at"": ""2025-02-22T23:30:00"", ""notes"": ""Action notes 70""}]",,,,,,,,,[],2025-02-19 06:30:00,2025-02-20 12:30:00
9f99494f-adf5-4369-9982-47f9ffc12a28,PC15,e9b03c19-03db-4c64-a6d7-1c1251453d57,complaint,sanitation,Issue in Warangal requiring escalation,2,Requires senior attention,officer_level_1,officer_level_2,2025-02-22 00:25:00,2025-02-16 09:25:00,6,False,2025-03-08 09:25:00,resolved,p3_low,Complainant_798,+91-7129378687,Mahabubabad,resolver_12,2025-02-22 07:25:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-02-25T21:25:00"", ""notes"": ""Action notes 79""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_2"", ""action_at"": ""2025-02-23T14:25:00"", ""notes"": ""Action notes 4""}, {""action"": ""Team deployed"", ""action_by"": ""officer_4"", ""action_at"": ""2025-02-24T16:25:00"", ""notes"": ""Action notes 83""}]",202.0,Issue resolved through immediate intervention,resolver_2,2025-03-02 10:25:00,True,1.0,Feedback from complainant,Coordination gap,"[""Measure 1"", ""Measure 2""]",2025-02-22 00:25:00,2025-03-02 10:25:00
e79f7d26-b8a1-4388-94ef-a97dd3d03665,PC15,257ed1ed-fa8a-4df2-8eaf-3ff7f4e7e5fa,complaint,sanitation,Issue in Warangal requiring escalation,4,No action taken,officer_level_1,officer_level_4,2025-02-06 18:28:00,2025-02-03 18:28:00,3,False,2025-02-13 18:28:00,under_review,p0_critical,Complainant_556,+91-7694509313,Warangal East,resolver_8,2025-02-07 01:28:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_9"", ""action_at"": ""2025-02-07T07:28:00"", ""notes"": ""Action notes 43""}]",,,,,,,,,[],2025-02-06 18:28:00,2025-02-08 08:28:00
3720a0a1-976e-4001-bd49-6ce6c6a46fd8,PC15,46fdeab1-8391-4ee9-b4e0-5a27fd5ec3f5,complaint,infrastructure,Issue in Warangal requiring escalation,1,No action taken,officer_level_1,officer_level_3,2025-05-11 05:03:00,2025-04-28 18:03:00,13,True,2025-05-06 18:03:00,action_initiated,p0_critical,Complainant_76,+91-8961892035,Warangal West,resolver_9,2025-05-12 02:03:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_10"", ""action_at"": ""2025-05-11T21:03:00"", ""notes"": ""Action notes 41""}, {""action"": ""Site inspection"", ""action_by"": ""officer_3"", ""action_at"": ""2025-05-12T12:03:00"", ""notes"": ""Action notes 63""}, {""action"": ""Site inspection"", ""action_by"": ""officer_8"", ""action_at"": ""2025-05-13T10:03:00"", ""notes"": ""Action notes 53""}]",,,,,,,,,[],2025-05-11 05:03:00,2025-05-13 03:03:00
9de0354b-92f9-46b5-a869-c55f2cf18496,PC15,195f1ebd-d2b5-4c97-aab1-769572222c94,service_request,education,Issue in Warangal requiring escalation,3,Complex issue,officer_level_3,officer_level_3,2025-02-21 20:54:00,2025-02-20 20:54:00,1,False,2025-03-12 20:54:00,under_review,p0_critical,Complainant_162,+91-8882621786,Dornakal,resolver_11,2025-02-22 14:54:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_4"", ""action_at"": ""2025-02-23T17:54:00"", ""notes"": ""Action notes 39""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_10"", ""action_at"": ""2025-02-25T17:54:00"", ""notes"": ""Action notes 12""}]",,,,,,,,,[],2025-02-21 20:54:00,2025-02-23 08:54:00
59235939-a881-449e-87f7-694b7d5f628a,PC16,0d0989ec-e39c-4b83-bdaf-204eb711ec61,feedback,education,Issue in Mahabubabad requiring escalation,4,SLA breach,officer_level_2,officer_level_3,2025-03-28 19:02:00,2025-03-22 19:02:00,6,False,2025-04-15 19:02:00,closed,p2_medium,Complainant_349,+91-9102694255,Mahabubabad,resolver_15,2025-03-28 23:02:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-04-01T06:02:00"", ""notes"": ""Action notes 21""}]",77.0,Issue resolved through immediate intervention,resolver_14,2025-04-01 00:02:00,False,2.0,,Administrative delay,"[""Measure 1"", ""Measure 2""]",2025-03-28 19:02:00,2025-04-01 00:02:00
55a37c50-0bb9-46f1-ab59-1a956b951d02,PC16,2f310479-f55c-4b2e-9788-e49fd2f300b4,grievance,healthcare,Issue in Mahabubabad requiring escalation,4,VIP complaint,officer_level_2,officer_level_3,2025-07-27 21:22:00,2025-07-20 15:22:00,7,False,2025-08-08 15:22:00,under_review,p2_medium,Complainant_664,+91-8762787962,Mahabubabad,resolver_10,2025-07-28 01:22:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_4"", ""action_at"": ""2025-07-29T12:22:00"", ""notes"": ""Action notes 42""}]",,,,,,,,,[],2025-07-27 21:22:00,2025-07-29 17:22:00
86b2430d-dc29-4ce0-bcf4-219999e08c4d,PC16,adb47fc9-0b25-4d0f-ad7a-f30eb50d3a67,feedback,infrastructure,Issue in Mahabubabad requiring escalation,2,SLA breach,officer_level_1,officer_level_3,2025-08-04 18:12:00,2025-08-03 08:12:00,1,False,2025-08-12 08:12:00,action_initiated,p2_medium,Complainant_385,+91-9556741042,Khammam,resolver_6,2025-08-04 19:12:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-08-07T03:12:00"", ""notes"": ""Action notes 82""}, {""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-08-07T00:12:00"", ""notes"": ""Action notes 16""}, {""action"": ""Site inspection"", ""action_by"": ""officer_1"", ""action_at"": ""2025-08-06T07:12:00"", ""notes"": ""Action notes 11""}]",,,,,,,,,[],2025-08-04 18:12:00,2025-08-05 22:12:00
62c7b281-5b79-4d94-8035-7c6aec3ad2eb,PC16,56aadb3c-c05b-452f-ad93-b05b1519977c,emergency,roads,Issue in Mahabubabad requiring escalation,1,Requires senior attention,officer_level_1,officer_level_2,2025-03-27 11:07:00,2025-03-25 10:07:00,2,False,2025-04-03 10:07:00,escalated,p3_low,Complainant_584,+91-9033580856,Pinapaka,resolver_4,2025-03-27 13:07:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_1"", ""action_at"": ""2025-03-28T10:07:00"", ""notes"": ""Action notes 72""}]",,,,,,,,,[],2025-03-27 11:07:00,2025-03-27 17:07:00
8e35e17e-7dca-41cd-9b93-daa1db2920a5,PC16,8a2f6eb5-e1c7-408c-b5bf-7ac3335feacd,grievance,roads,Issue in Mahabubabad requiring escalation,3,Requires senior attention,officer_level_3,officer_level_3,2025-11-10 16:29:00,2025-11-01 15:29:00,9,False,2025-11-30 15:29:00,resolved,p1_high,Complainant_986,+91-7042981065,Palair,resolver_6,2025-11-11 07:29:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_2"", ""action_at"": ""2025-11-12T21:29:00"", ""notes"": ""Action notes 5""}, {""action"": ""Team deployed"", ""action_by"": ""officer_6"", ""action_at"": ""2025-11-13T17:29:00"", ""notes"": ""Action notes 78""}, {""action"": ""Team deployed"", ""action_by"": ""officer_3"", ""action_at"": ""2025-11-13T20:29:00"", ""notes"": ""Action notes 35""}]",71.0,Issue resolved through coordination,resolver_8,2025-11-13 15:29:00,False,5.0,,Technical issue,"[""Measure 1"", ""Measure 2""]",2025-11-10 16:29:00,2025-11-13 15:29:00
64837f0f-8322-4207-8e5a-76e6a7936d5f,PC16,480ef42f-cd1f-4ea7-8599-8c76f5e1aa3d,service_request,education,Issue in Mahabubabad requiring escalation,4,SLA breach,officer_level_1,officer_level_4,2025-06-07 03:51:00,2025-05-28 08:51:00,10,False,2025-06-24 08:51:00,resolved,p1_high,Complainant_172,+91-8084259790,Mahabubabad,resolver_14,2025-06-07 18:51:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_8"", ""action_at"": ""2025-06-10T15:51:00"", ""notes"": ""Action notes 78""}]",20.0,Issue resolved through coordination,resolver_15,2025-06-07 23:51:00,False,2.0,,Coordination gap,"[""Measure 1""]",2025-06-07 03:51:00,2025-06-07 23:51:00
1766ba11-586e-4d65-b9a1-aab94e5eebef,PC16,f91d4613-629b-4cd4-8008-37899a3415d9,service_request,electricity,Issue in Mahabubabad requiring escalation,2,VIP complaint,officer_level_1,officer_level_4,2025-09-08 03:56:00,2025-09-05 11:56:00,3,False,2025-10-05 11:56:00,resolved,p0_critical,Complainant_674,+91-7871218188,Palair,resolver_12,2025-09-09 02:56:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_2"", ""action_at"": ""2025-09-11T01:56:00"", ""notes"": ""Action notes 87""}, {""action"": ""Site inspection"", ""action_by"": ""officer_9"", ""action_at"": ""2025-09-09T07:56:00"", ""notes"": ""Action notes 41""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_5"", ""action_at"": ""2025-09-09T12:56:00"", ""notes"": ""Action notes 76""}]",53.0,Issue resolved through resource deployment,resolver_9,2025-09-10 08:56:00,True,3.0,Feedback from complainant,Resource shortage,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-09-08 03:56:00,2025-09-10 08:56:00
ce5dc00a-9771-447d-9cb8-c6541fc01a59,PC16,756542ee-50ae-47e4-b117-baa260113734,emergency,healthcare,Issue in Mahabubabad requiring escalation,3,Complex issue,officer_level_2,officer_level_4,2025-01-10 20:25:00,2025-01-09 13:25:00,1,False,2025-01-26 13:25:00,resolved,p1_high,Complainant_161,+91-9886918491,Sathupalle,resolver_14,2025-01-11 15:25:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-01-11T05:25:00"", ""notes"": ""Action notes 85""}, {""action"": ""Site inspection"", ""action_by"": ""officer_8"", ""action_at"": ""2025-01-14T13:25:00"", ""notes"": ""Action notes 81""}]",104.0,Issue resolved through immediate intervention,resolver_15,2025-01-15 04:25:00,True,3.0,,Technical issue,"[""Measure 1"", ""Measure 2""]",2025-01-10 20:25:00,2025-01-15 04:25:00
594aa958-bf1e-4a0a-9bd2-3ef38d35db11,PC16,bdf525aa-847e-417b-95af-969c3cb9d2c8,service_request,law_order,Issue in Mahabubabad requiring escalation,3,Requires senior attention,officer_level_1,officer_level_2,2025-07-24 05:30:00,2025-07-13 15:30:00,11,False,2025-07-30 15:30:00,resolved,p1_high,Complainant_740,+91-8563299342,Sathupalle,resolver_9,2025-07-24 13:30:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_5"", ""action_at"": ""2025-07-25T14:30:00"", ""notes"": ""Action notes 95""}, {""action"": ""Site inspection"", ""action_by"": ""officer_9"", ""action_at"": ""2025-07-28T07:30:00"", ""notes"": ""Action notes 38""}]",49.0,Issue resolved through resource deployment,resolver_1,2025-07-26 06:30:00,False,5.0,Feedback from complainant,Coordination gap,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-07-24 05:30:00,2025-07-26 06:30:00
acb994ce-5b1c-4d38-8a17-d7bb0661766a,PC16,b3ba342b-a7a9-415a-acdf-a9d392b02622,complaint,healthcare,Issue in Mahabubabad requiring escalation,4,Requires senior attention,officer_level_1,officer_level_2,2025-05-29 09:20:00,2025-05-23 10:20:00,6,False,2025-06-08 10:20:00,action_initiated,p2_medium,Complainant_415,+91-7506908277,Dornakal,resolver_7,2025-05-30 00:20:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_7"", ""action_at"": ""2025-05-31T11:20:00"", ""notes"": ""Action notes 47""}, {""action"": ""Site inspection"", ""action_by"": ""officer_6"", ""action_at"": ""2025-06-02T09:20:00"", ""notes"": ""Action notes 20""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-05-29T17:20:00"", ""notes"": ""Action notes 22""}]",,,,,,,,,[],2025-05-29 09:20:00,2025-05-29 17:20:00
062b97dc-60a1-4959-9224-989dfb860855,PC16,9e20a725-e4aa-4246-a78f-150e8452655b,complaint,sanitation,Issue in Mahabubabad requiring escalation,2,SLA breach,officer_level_3,officer_level_2,2025-10-04 01:02:00,2025-09-28 12:02:00,6,False,2025-10-11 12:02:00,resolved,p0_critical,Complainant_21,+91-8612954035,Sathupalle,resolver_10,2025-10-04 06:02:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-10-06T12:02:00"", ""notes"": ""Action notes 51""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-10-06T08:02:00"", ""notes"": ""Action notes 45""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_7"", ""action_at"": ""2025-10-06T01:02:00"", ""notes"": ""Action notes 33""}, {""action"": ""Team deployed"", ""action_by"": ""officer_3"", ""action_at"": ""2025-10-05T07:02:00"", ""notes"": ""Action notes 45""}]",40.0,Issue resolved through coordination,resolver_14,2025-10-05 17:02:00,True,4.0,Feedback from complainant,Resource shortage,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-10-04 01:02:00,2025-10-05 17:02:00
8f6fe8e7-6451-489e-8b69-4a36ea591015,PC16,ad00d5c3-2536-4620-b200-2777ac829b11,emergency,electricity,Issue in Mahabubabad requiring escalation,2,Requires senior attention,officer_level_2,officer_level_3,2025-03-05 12:56:00,2025-02-27 10:56:00,6,False,2025-03-11 10:56:00,action_initiated,p2_medium,Complainant_180,+91-9978269940,Pinapaka,resolver_5,2025-03-06 10:56:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-03-07T20:56:00"", ""notes"": ""Action notes 40""}, {""action"": ""Team deployed"", ""action_by"": ""officer_5"", ""action_at"": ""2025-03-07T09:56:00"", ""notes"": ""Action notes 15""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-03-05T20:56:00"", ""notes"": ""Action notes 48""}]",,,,,,,,,[],2025-03-05 12:56:00,2025-03-06 07:56:00
61ae9de3-d9e1-4500-9fd2-685d49d7c956,PC16,6decfd8a-5848-4483-814e-e0195d19ef93,emergency,education,Issue in Mahabubabad requiring escalation,3,Requires senior attention,officer_level_2,officer_level_2,2025-07-20 16:21:00,2025-07-17 10:21:00,3,False,2025-08-04 10:21:00,closed,p2_medium,Complainant_215,+91-9564982767,Mahabubabad,resolver_11,2025-07-20 18:21:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-22T19:21:00"", ""notes"": ""Action notes 87""}, {""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-07-24T05:21:00"", ""notes"": ""Action notes 46""}, {""action"": ""Team deployed"", ""action_by"": ""officer_4"", ""action_at"": ""2025-07-23T10:21:00"", ""notes"": ""Action notes 49""}, {""action"": ""Team deployed"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-22T21:21:00"", ""notes"": ""Action notes 6""}]",220.0,Issue resolved through coordination,resolver_4,2025-07-29 20:21:00,False,2.0,,Coordination gap,"[""Measure 1""]",2025-07-20 16:21:00,2025-07-29 20:21:00
42d2dab5-b5d5-477b-9934-199e587c97ca,PC16,c33edebf-ce05-4f65-8570-acba70110bb6,service_request,healthcare,Issue in Mahabubabad requiring escalation,2,Requires senior attention,officer_level_2,officer_level_3,2025-03-11 12:40:00,2025-03-03 15:40:00,8,False,2025-03-13 15:40:00,escalated,p3_low,Complainant_70,+91-8654713969,Dornakal,resolver_11,2025-03-11 20:40:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-03-13T13:40:00"", ""notes"": ""Action notes 39""}]",,,,,,,,,[],2025-03-11 12:40:00,2025-03-12 23:40:00
16669f27-43db-4346-a9c3-bafa1444572f,PC16,687c4223-bbf4-455d-8980-0e56ad2d4e34,feedback,electricity,Issue in Mahabubabad requiring escalation,3,SLA breach,officer_level_1,officer_level_4,2025-02-21 15:50:00,2025-02-19 12:50:00,2,False,2025-03-01 12:50:00,under_review,p0_critical,Complainant_724,+91-7836366933,Yellandu,resolver_8,2025-02-22 12:50:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-02-24T10:50:00"", ""notes"": ""Action notes 31""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_10"", ""action_at"": ""2025-02-25T04:50:00"", ""notes"": ""Action notes 45""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_4"", ""action_at"": ""2025-02-24T11:50:00"", ""notes"": ""Action notes 68""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_9"", ""action_at"": ""2025-02-22T15:50:00"", ""notes"": ""Action notes 12""}]",,,,,,,,,[],2025-02-21 15:50:00,2025-02-21 19:50:00
d0391ad7-d405-4767-902a-eff8fa65ed4a,PC16,b83b8167-5b1e-4e30-b160-072eaa990b02,complaint,electricity,Issue in Mahabubabad requiring escalation,4,SLA breach,officer_level_3,officer_level_4,2025-01-27 23:53:00,2025-01-23 17:53:00,4,False,2025-02-14 17:53:00,closed,p0_critical,Complainant_905,+91-7198430936,Palair,resolver_13,2025-01-28 12:53:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-01-30T02:53:00"", ""notes"": ""Action notes 14""}]",202.0,Issue resolved through resource deployment,resolver_12,2025-02-05 09:53:00,True,3.0,Feedback from complainant,Technical issue,"[""Measure 1""]",2025-01-27 23:53:00,2025-02-05 09:53:00
68ba5a6f-ab0e-4fdf-8103-43bff3095bb6,PC16,e7aea275-eb4d-45ea-8294-a357e983ac9f,grievance,electricity,Issue in Mahabubabad requiring escalation,3,No action taken,officer_level_2,officer_level_4,2025-05-27 20:47:00,2025-05-15 09:47:00,12,False,2025-05-28 09:47:00,action_initiated,p2_medium,Complainant_62,+91-7718676395,Mahabubabad,resolver_8,2025-05-28 03:47:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_6"", ""action_at"": ""2025-05-30T17:47:00"", ""notes"": ""Action notes 61""}, {""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-05-31T23:47:00"", ""notes"": ""Action notes 59""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-05-28T13:47:00"", ""notes"": ""Action notes 9""}]",,,,,,,,,[],2025-05-27 20:47:00,2025-05-28 09:47:00
